56,56,58,47,66,51,24,45,54,61,45,59,59,55,57,52,59,55,32,39,45,66,75,47,54,57,52
58,58,65,57,66,60,51,52,67,59,59,60,60,53,65,58,61,59,65,46,62,29,79,46,66,57,66
42,42,47,46,48,43,32,37,42,54,37,43,45,38,47,40,42,42,61,44,38,32,45,23,42,45,32
40,41,48,28,48,37,31,37,59,26,52,31,50,34,50,42,43,41,22,44,31,59,64,39,52,42,33
54,61,40,65,67,45,73,57,36,61,37,65,51,51,57,54,54,57,43,42,57,33,28,64,66,57,42
47,56,48,43,52,35,29,59,41,49,45,45,55,46,48,46,45,40,36,33,75,35,69,63,53,47,51
46,47,48,31,54,41,26,43,50,33,35,50,51,47,44,45,46,47,26,61,61,27,41,29,50,44,52
